類別,site_name,pattern,url,source,site_id,url_pattern,0422log數,內容大綱,貼標方式,標籤,觀察,domain(for首頁貼標),後續處置方式,Jack_Result
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ad.html?v=1.0.0&id=scupio-sc-4865-16636-891133,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ad.html?v=1.0.2&id=plurk_2581_13567_6267,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ad.html?v=1.0.2&id=scupio-sc-4865-16636-891133,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ad.html?v=1.3.35,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ia.html?v=1.0.0,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,CF-ADexchange-300250,跳轉頁面/空白頁,https://scupio.com/html/ia.html?v=1.0.0,clickforce,9035,,,,首頁貼標,"['新聞雜誌:商業與經濟新聞(IT_021)', '族群:超值買家(IE_012)', '資訊科技:資訊科技(IT_002)']",,,,
廣告頁,MW_300250Exchange(innity TW PB)(桃園機場改道),跳轉頁面/空白頁,https://adx.doublemax.net/tos_zone/pb_cap/6665.html,clickforce,6665,adx.doublemax.net,,,,,,,,
電信,CF-300*250-通欄右方-HINET新聞,跳轉頁面/空白頁,https://adx.doublemax.net/tos_zone/pb_adg/be7eee9bbe88a8edc79266e737249966.html,clickforce,1932,adx.doublemax.net,,,,,,,,
論壇,CF-728x90-內文中(主題)-微剋多,general,https://www.microduo.tw/thread-35787-1-1.html?fbclid=iwar2ovyd9qpmv_xvjff2zk8n_9ztaq3cgd80tvictc6uacafmlez7cen-b8y,clickforce,3638,www.microduo.tw,,PAPAGO PureNavi S1 2019Q2_第2季4月圖資更新_手機車機導航機通用,首頁貼標,"['客製:吊飾(C_91APP_010)', '居家生活:家電(IP_062)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '摩托車:摩托車(IP_073)', '攝影:攝影(IP_080)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:ASUS(BT_005)', '科技品牌:Apple(BT_001)', '科技品牌:Gigabyte 技嘉(BT_012)', '科技品牌:HP(BT_009)', '科技品牌:HTC(BT_004)', '科技品牌:Sony(BT_010)', '科技品牌:acer(BT_006)', '科技品牌:聯想(BT_011)', '行動裝置:行動裝置(IP_082)', '資訊科技:Android偏好(IT_039)', '資訊科技:Mac OS偏好(IT_041)', '資訊科技:Windows偏好(IT_040)', '資訊科技:資訊科技(IT_002)', '音樂:韓國音樂(IT_020)', '體育:格鬥與摔角(IT_044)']",,,,
論壇,CF-728x90-內文中(主題)-微剋多,general,https://www.microduo.tw/thread-35287-1-1.html,clickforce,3638,,,CentOS 7使用，是否需要裝防毒,首頁貼標,"['客製:吊飾(C_91APP_010)', '居家生活:家電(IP_062)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '摩托車:摩托車(IP_073)', '攝影:攝影(IP_080)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:ASUS(BT_005)', '科技品牌:Apple(BT_001)', '科技品牌:Gigabyte 技嘉(BT_012)', '科技品牌:HP(BT_009)', '科技品牌:HTC(BT_004)', '科技品牌:Sony(BT_010)', '科技品牌:acer(BT_006)', '科技品牌:聯想(BT_011)', '行動裝置:行動裝置(IP_082)', '資訊科技:Android偏好(IT_039)', '資訊科技:Mac OS偏好(IT_041)', '資訊科技:Windows偏好(IT_040)', '資訊科技:資訊科技(IT_002)', '音樂:韓國音樂(IT_020)', '體育:格鬥與摔角(IT_044)']",,,,
論壇,CF-728x90-內文中(主題)-微剋多,general,https://www.microduo.tw/thread-29515-1-1.html,clickforce,3638,,,Garmin實景圖資有3種不同,UrlTagUpdater 貼標結果,"['交通:鐵公路(IP_078)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:Apple(BT_001)', '行動裝置:行動裝置(IP_082)', '資訊科技:Android偏好(IT_039)', '資訊科技:Windows偏好(IT_040)']",,,,
論壇,CF-728x90-內文中(主題)-微剋多,general,https://www.microduo.tw/forum.php?mod=viewthread&tid=23830#lastpost,clickforce,3638,,,GPU-Z 0.7.2 中文版 – 顯示卡晶片訊息檢測,首頁貼標,"['客製:吊飾(C_91APP_010)', '居家生活:家電(IP_062)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '摩托車:摩托車(IP_073)', '攝影:攝影(IP_080)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:ASUS(BT_005)', '科技品牌:Apple(BT_001)', '科技品牌:Gigabyte 技嘉(BT_012)', '科技品牌:HP(BT_009)', '科技品牌:HTC(BT_004)', '科技品牌:Sony(BT_010)', '科技品牌:acer(BT_006)', '科技品牌:聯想(BT_011)', '行動裝置:行動裝置(IP_082)', '資訊科技:Android偏好(IT_039)', '資訊科技:Mac OS偏好(IT_041)', '資訊科技:Windows偏好(IT_040)', '資訊科技:資訊科技(IT_002)', '音樂:韓國音樂(IT_020)', '體育:格鬥與摔角(IT_044)']",,,,
論壇,CF-728x90-內文中(主題)-微剋多,general,https://www.microduo.tw/forum.php?mod=viewthread&tid=11712,clickforce,3638,,,小技巧：在你的桌面建立“睡眠”＆ ( 快速鍵進入睡眠 ),首頁貼標,"['客製:吊飾(C_91APP_010)', '居家生活:家電(IP_062)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '摩托車:摩托車(IP_073)', '攝影:攝影(IP_080)', '新聞雜誌:商業與經濟新聞(IT_021)', '生涯階段:工作階段(青壯年)(IL_002)', '科技品牌:ASUS(BT_005)', '科技品牌:Apple(BT_001)', '科技品牌:Gigabyte 技嘉(BT_012)', '科技品牌:HP(BT_009)', '科技品牌:HTC(BT_004)', '科技品牌:Sony(BT_010)', '科技品牌:acer(BT_006)', '科技品牌:聯想(BT_011)', '行動裝置:行動裝置(IP_082)', '資訊科技:Android偏好(IT_039)', '資訊科技:Mac OS偏好(IT_041)', '資訊科技:Windows偏好(IT_040)', '資訊科技:資訊科技(IT_002)', '音樂:韓國音樂(IT_020)', '體育:格鬥與摔角(IT_044)']",,,,
論壇,MW-漂浮影音_Plurk,general,https://www.plurk.com/p/ke2qnp?_escaped_fragment_=,clickforce,8915,www.plurk.com,,【請益】請問有人知道這個叫什麼嗎？已得到解答：棧版，謝謝大家XDD,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:日本(IG_001)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國外旅遊_測試(IT_062)', '汽車品牌:Honda(本田)(BC_041)']",,,,
論壇,MW-漂浮影音_Plurk,general,https://www.plurk.com/m/p/nafqo3?fbclid=iwar2_ba2n3-r_8wf4fogl0m9i8et-launskj6x2kdw3rq1x5zwqfbd6bftpu,clickforce,8915,,,大家好，在Uber集團又在台灣做亂的時候，我覺得我有責任讓大家來看清Uber的危害,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:日本(IG_001)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國外旅遊_測試(IT_062)', '汽車品牌:Honda(本田)(BC_041)']",,,,
論壇,MW-漂浮影音_Plurk,general,https://www.plurk.com/m/p/na72hm?fbclid=iwar0v_snbl4elp1otub8xoddrl5a6rayv3ks-0rh4ijrfqxyn1by9bmwau54,clickforce,8915,,,【文長下收】【內有許多可怕比喻】昨天韓國瑜在Stanford閉門演講，強者我朋友是史丹佛的學生，有幸進場聽講並且紀錄過程。,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:日本(IG_001)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國外旅遊_測試(IT_062)', '汽車品牌:Honda(本田)(BC_041)']",,,,
論壇,MW-漂浮影音_Plurk,general,https://www.plurk.com/m/p/n7bb10,clickforce,8915,,,哇我又做白癡事了⋯⋯ 求轉 #迷犬怪奇譚 #文豪野犬,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:日本(IG_001)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國外旅遊_測試(IT_062)', '汽車品牌:Honda(本田)(BC_041)']",,,,
論壇,MW-漂浮影音_Plurk,general,https://www.plurk.com/m/p/111q5t,clickforce,8915,,,新型態簡訊詐騙！[中華電信停訊通知：您的市話或專線將於...月...日上午...時進行電路改接.......預定停機08小時。詳0937-857-XXX]剛才打去165，確認了這個是詐騙的新手法,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:日本(IG_001)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國外旅遊_測試(IT_062)', '汽車品牌:Honda(本田)(BC_041)']",,,,
電信,CF-300100-通欄右側-HINET(PB),跳轉頁面/空白頁,https://adx.doublemax.net/tos_zone/pb_cap/8112.html,clickforce,8112,adx.doublemax.net,,,,,,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/pics/21732.html,clickforce,6211,www.ballgametime.com,,【圖集】沒有對比就沒有傷害！Griffin的手臂到底有多短？,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/uncategorized/83247.html,clickforce,6211,,,T-mac談心中最佳隊友：我和他聯手，能把詹姆斯、柯瑞和KD按在地上摩擦,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/uncategorized/134672.html,clickforce,6211,,,404,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/news/119881.html,clickforce,6211,,,恭喜！柯瑞弟弟求婚老河流女兒成功，NBA兩大家族成親家,UrlTagUpdater 貼標結果,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '生涯階段:結婚(IL_009)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/match/134686.html?fbclid=iwar1fgn3tcqlrnfv6yc3bdxcn-fqv7-_qpmdfrq6uwoclxqliqbqs5e5zxkc,clickforce,6211,,,柯瑞化身中鋒砍12+10+7再度陷犯規困境 遭對手死纏三分9投僅1中！（影）,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/match/112820.html,clickforce,6211,,,超大號大三元！威少24+13+24創下一串紀錄 雙加時投籃3中0無力回天！（影）,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
內容網站,MW-320*480-蓋板-黑特籃球,general,http://www.ballgametime.com/highlight/81403.html,clickforce,6211,,,【一起學打球】教你幾招，讓你練出 75% 命中率！成為神射手！（影）,首頁貼標,"['動漫遊戲:遊戲-單機遊戲(IP_084)', '地區:歐美(IG_003)', '摩托車:摩托車(IP_073)', '教育學習:教育學習_測試(IP_116)', '生涯階段:求學階段(青少年)(IL_011)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
博弈,CF-300*250-討論區內文上方-玩運彩,general,https://www.playsport.cc/forumdetail.php?subjectid=190422235747dcs&reply=,clickforce,1837,www.playsport.cc,,運彩,首頁貼標,"['地區:台灣北部(IG_010)', '族群:超值買家(IE_012)', '汽車:汽車(IP_105)', '法律服務:法律服務(IP_033)', '體育:棒球(IT_045)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
博弈,CF-300*250-討論區內文上方-玩運彩,general,https://www.playsport.cc/forumdetail.php?subjectid=190421200328qqj&post_from=notify_trace_dropdown&reply=,clickforce,1837,,,運彩,首頁貼標,"['地區:台灣北部(IG_010)', '族群:超值買家(IE_012)', '汽車:汽車(IP_105)', '法律服務:法律服務(IP_033)', '體育:棒球(IT_045)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
博弈,CF-300*250-討論區內文上方-玩運彩,general,https://www.playsport.cc/forumdetail.php?subjectid=190421115901psw&reply=,clickforce,1837,,,運彩,首頁貼標,"['地區:台灣北部(IG_010)', '族群:超值買家(IE_012)', '汽車:汽車(IP_105)', '法律服務:法律服務(IP_033)', '體育:棒球(IT_045)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
博弈,CF-300*250-討論區內文上方-玩運彩,general,https://www.playsport.cc/forumdetail.php?subjectid=1904190250528si&reply=,clickforce,1837,,,運彩,首頁貼標,"['地區:台灣北部(IG_010)', '族群:超值買家(IE_012)', '汽車:汽車(IP_105)', '法律服務:法律服務(IP_033)', '體育:棒球(IT_045)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
博弈,CF-300*250-討論區內文上方-玩運彩,general,https://www.playsport.cc/forumdetail.php#_=_,clickforce,1837,,,運彩,首頁貼標,"['地區:台灣北部(IG_010)', '族群:超值買家(IE_012)', '汽車:汽車(IP_105)', '法律服務:法律服務(IP_033)', '體育:棒球(IT_045)', '體育:水上運動(IT_046)', '體育:籃球(IT_047)']",,,,
新聞,CF-300X250_內文中_Hinet新聞網(PB),跳轉頁面/空白頁,https://adx.doublemax.net/tos_zone/pb_cap/8152.html,clickforce,8152,adx.doublemax.net,,,,,,,,
內容網站,MW-320*100-內文下方-統一發票對獎網,general,http://bluezz.com.tw/0910.php,clickforce,4808,bluezz.com.tw,,發票兌獎89,首頁貼標,['旅遊:國內旅遊_暫存(IT_035)'],,,,
內容網站,MW-320*100-內文下方-統一發票對獎網,general,https://bluezz.com.tw/0102.php#google_vignette,clickforce,4808,,,發票兌獎12,首頁貼標,['旅遊:國內旅遊_暫存(IT_035)'],,,,
內容網站,MW-320*100-內文下方-統一發票對獎網,general,https://bluezz.com.tw/0506.php,clickforce,4808,,,發票兌獎56,首頁貼標,['旅遊:國內旅遊_暫存(IT_035)'],,,,
內容網站,MW-320*100-內文下方-統一發票對獎網,general,https://bluezz.com.tw/1112.php#google_vignette,clickforce,4808,,,發票兌獎1112,首頁貼標,['旅遊:國內旅遊_暫存(IT_035)'],,,,
論壇,CF-300X250-文末右邊-SOGO論壇,跳轉頁面/空白頁,https://kdcl.pchome.com.tw/adshow2.html?pfbxcustomerinfoid=pfbc20160601001&positionid=pfbp201711240005&sampleid=us_201711240006&tproid=c_x05_tp_tpro_0001&format=0&page=1&padheight=250&padwidth=300&keyword=&fig=ffe9ce17e1ed4191347d8022108767bf&ref=ndyynjamooihul1hny2gi51/nuarh5thj3yhr6gbon2bezibjx+thpokj4sns15ipkpjsfyaoowa,clickforce,9028,kdcl.pchome.com.tw,,無法開啟,,,,,,
論壇,CF-300X250-文末右邊-SOGO論壇,跳轉頁面/空白頁,https://kdcl.pchome.com.tw/adshow2.html?pfbxcustomerinfoid=pfbc20160601001&positionid=pfbp201711240005&sampleid=us_201711240006&tproid=c_x05_tp_tpro_0001&format=0&page=1&padheight=250&padwidth=300&keyword=&fig=6b72857cc155023f1bc19d58c299dcbc&ref=odm4mrvgx8lgjikbwsffxck5woc2wccbtlbggca7x7fas727srm4wljetl6yhyocy4sigog6x7+/,clickforce,9028,,,無法開啟,,,,,,
論壇,CF-300X250-文末右邊-SOGO論壇,跳轉頁面/空白頁,https://kdcl.pchome.com.tw/adshow2.html?pfbxcustomerinfoid=pfbc20160601001&positionid=pfbp201711240005&sampleid=us_201711240006&tproid=c_x05_po_tpro_0024&format=0&page=1&padheight=250&padwidth=300&keyword=&fig=67bebe4cf8347d9d103657c4e7148090&ref=nzk4mlfew8dcin5/vsxbw763vn6yv7x/sltcf8k5w7w8sbm5rre0vrtcslyug3+ax4kegh24w727,clickforce,9028,,,無法開啟,,,,,,
論壇,CF-300X250-文末右邊-SOGO論壇,跳轉頁面/空白頁,https://kdcl.pchome.com.tw/adshow2.html?pfbxcustomerinfoid=pfbc20160601001&positionid=pfbp201711240005&sampleid=us_201711240006&tproid=c_x05_pad_tpro_0128&format=0&page=1&padheight=250&padwidth=300&keyword=&fig=00125b6d66e4fe02d2c77fbb2e0743f3&ref=ndm0ojokn6cealpfmqwdo5qxml6on5hfjjsex56zn5wykzwzipeqnpcijjyky1tgo2jgyfmyn52x,clickforce,9028,,,無法開啟,,,,,,
論壇,CF-300X250-文末右邊-SOGO論壇,跳轉頁面/空白頁,https://www.playsport.cc//forumdetail.php?subjectid=190422110825mtr&s=r&allianceid=1&from=idx_v_9,clickforce,9028,www.playsport.cc,,無法開啟,首頁貼標,"['動漫遊戲:日系動漫(IP_083)', '動漫遊戲:遊戲-手機遊戲(IP_046)', '地區:台灣北部(IG_010)', '客製:早餐(C_91APP_003)', '客製:迪士尼(C_91APP_009)', '客製:麥片(C_91APP_002)', '展覽:商務貿易(IO_011)', '展覽:大眾休閒(IO_012)', '快速消費品:3C(IP_060)', '快速消費品:飲料(IP_108)', '快速消費品:飲料_暫存(IP_047)', '摩托車:摩托車(IP_073)', '新聞雜誌:商業與經濟新聞(IT_021)', '旅遊:國內旅遊_暫存(IT_035)', '旅遊:國外旅遊_測試(IT_062)', '族群:超值買家(IE_012)', '時尚:時尚_暫存(IP_081)', '烹飪:烹飪(IT_060)', '生涯階段:結婚(IL_009)', '科技品牌:ASUS(BT_005)', '科技品牌:聯想(BT_011)', '菸酒:菸酒(IP_074)', '行動支付品牌:Apple Pay(寬鬆)_測試(BMP_001_1)', '購物:百貨公司(IP_053)', '電視節目:韓國節目(IT_054)', '體育:格鬥與摔角(IT_044)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/thread-891-1-1.html,clickforce,2714,daybuy.tw,,PUREPET-紐西蘭狗罐頭 牛肉蔬菜口味 #72035 #7493,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/thread-25011-1-1.html,clickforce,2714,,,MELANO CC 高純度維他命C亮白精華,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/thread-24972-1-1.html,clickforce,2714,,,折疊式推車 #165,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/forum.php?mod=viewthread&tid=30110&aid=59914&from=album&page=1,clickforce,2714,,,睡眠眠 純炭無染竹涼蓆 #123435,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/costco-30092,clickforce,2714,,,Costco好市多 2019.04.18 (穿搭商品)目擊情報,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,跳轉頁面/空白頁,https://daybuy.tw/search.php?mod=forum,clickforce,2714,,,,首頁貼標,"['客製:好事多(C_TOYOTA_013)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
論壇,MW-320x480_蓋板_今購百科,general,https://www.daybuy.tw/index.php,clickforce,2714,,,首頁,UrlTagUpdater 貼標結果,"['客製:好事多(C_TOYOTA_013)', '客製:空氣品質(C_TOYOTA_004)', '居家生活:家電(IP_062)', '族群:超值買家(IE_012)', '烹飪:烹飪(IT_060)', '烹飪:烹飪_暫存(IT_034)', '生涯階段:嬰幼兒(IL_013)', '賣場品牌:Costco(BMA_004)', '購物:賣場超市(IP_056)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,跳轉頁面/空白頁,https://tpc.googlesyndication.com/safe/1-0-32/html/container.html?v=1-0-33,clickforce,6637,tpc.googlesyndication.com,,,,,Internet error,,,
內容網站,MW-300x250-內文上方-姊妹淘,跳轉頁面/空白頁,https://partner.googleadservices.com/gampad/ads?output=html&height=240&width=320&url=www.google.com&gct=yyu15xn0npokxooywyppcakqfkildmlzawjszv91cmxkdc9wywdlywqvawnsa1iawicagkcr--v00qfyalgbtt3v-iie8alaavgc8agqawhia8ac0apwafadasofalibahgbygecqaeykdjswqqgatd_____bzgayaa&iu=/11257843&gdfp_req=1&impl=ifr,clickforce,6637,partner.googleadservices.com,,HTTP ERROR 400,,,,,,
內容網站,MW-300x250-內文上方-姊妹淘,跳轉頁面/空白頁,http://crt-pb.adnw.xyz/pb/0wht9jdip3sorjx/show?hzid=wh9jw9op&cid=6fvro0yqqjqr4fmrde3ldg&crid=kloie1tbrneoa5k-bz-u5a&apx_info=-bwqrynd3x51gb24sb-di6jdh4cus7h8iucapd25kict8ckb-0nhs9xcxujgyxim0q6oaq3qnu7ae7x3n9ed7he308_jliovnrebrlnfyiv&bi=e9t6hngudjspuz7vwzq8xa&pg=&stfp=nkmq2fqa,clickforce,6637,crt-pb.adnw.xyz,,HTTP ERROR 400,首頁貼標,"['新聞雜誌:女性媒體(IT_055)', '生涯階段:單身(交友)(IL_007)', '生涯階段:結婚(IL_009)', '美容保養:醫學美容(IP_061)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,,https://babyou.nownews.com/opencms/system/modules/com.thesys.project.babyou.mobile/pages/listbanner.jsp?adindex=1&channel=channel4,clickforce,6637,babyou.nownews.com,,內容不再,首頁貼標,"['新聞雜誌:女性媒體(IT_055)', '生涯階段:單身(交友)(IL_007)', '生涯階段:結婚(IL_009)', '美容保養:醫學美容(IP_061)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,general,https://babyou.nownews.com/opencms/mobile/channel3/#2&4254,clickforce,6637,,,首頁,首頁貼標,"['新聞雜誌:女性媒體(IT_055)', '生涯階段:單身(交友)(IL_007)', '生涯階段:結婚(IL_009)', '美容保養:醫學美容(IP_061)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,跳轉頁面/空白頁,http://tpc.googlesyndication.com/safe/1-0-32/html/container.html,clickforce,6637,,,,,,Internet error,,,
內容網站,MW-300x250-內文上方-姊妹淘,general,http://m.babyou.com/opencms/mobile/channel7/articledetail.html?pagecount=2&file=article000292&__locale=zh_twhttp:/www.babyou.com/index.php?pageindex=128&pageindex=2,clickforce,6637,babyou.com,,內容不再,首頁貼標,"['新聞雜誌:女性媒體(IT_055)', '生涯階段:單身(交友)(IL_007)', '生涯階段:結婚(IL_009)', '美容保養:醫學美容(IP_061)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,general,http://linode.babyou.com/opencms/mobile/channel4/articledetail.html?file=article003015&__locale=zh,clickforce,6637,,,內容不再,首頁貼標,"['新聞雜誌:女性媒體(IT_055)', '生涯階段:單身(交友)(IL_007)', '生涯階段:結婚(IL_009)', '美容保養:醫學美容(IP_061)']",,,,
內容網站,MW-300x250-內文上方-姊妹淘,general,http://192.81.135.237:8080/opencms/mobile/channel3/articledetail.html?pagecount=2&file=article002400&pageindex=2,clickforce,6637,192.81.135.237:8080,,內容不再,,,Internet error,,,
內容網站,MW-300x250-內文上方-姊妹淘,general,http://192.81.135.237:8080/opencms/mobile/channel3/articledetail.html?file=article001650,clickforce,6637,,,內容不再,,,Internet error,,,
動漫小說,MW-320x100-內文下方_85小說網,general,https://www.85novel.com/book/962/390072_2.html,clickforce,3312,www.85novel.com,,第一千二百一十八章中毒,首頁貼標,['快速消費品:飲料_暫存(IP_047)'],,,,
動漫小說,MW-320x100-內文下方_85小說網,general,https://www.85novel.com/book/2884/1191955.html,clickforce,3312,,,第八十章十娘（上） (1/2),首頁貼標,['快速消費品:飲料_暫存(IP_047)'],,,,
動漫小說,MW-320x100-內文下方_85小說網,general,https://www.85novel.com/book/1000/405059.html,clickforce,3312,,,第六百六十八章不是武裝是喬裝 (1/2),首頁貼標,['快速消費品:飲料_暫存(IP_047)'],,,,
動漫小說,MW-320x100-內文下方_85小說網,general,https://www.85novel.com/book/1015/412069.html,clickforce,3312,,,第三百零四章肩負起微草的未來 (1/2),首頁貼標,['快速消費品:飲料_暫存(IP_047)'],,,,
博弈,CF-160*600-內文右側-樂透雲,跳轉頁面/空白頁,https://www.lotto-8.com/server/ltohk/servera/listltohk.asp,clickforce,2839,www.lotto-8.com,,樂透,首頁貼標,"['交通:航空(IP_079)', '地區:日本(IG_001)', '地區:東南亞(IG_004)', '地區:歐美(IG_003)', '地區:菲律賓(IG_026)', '地區:越南(IG_022)', '地區:韓國(IG_002)', '地區:馬來西亞(IG_025)', '新聞雜誌:國際新聞(IT_051)', '旅遊:國外旅遊(IT_001)', '旅遊:國外旅遊_測試(IT_062)', '資訊科技:資訊科技(IT_002)']",,,,
